WorkingTransactionID,TransactionDate,MachineCode,CompanyCode,AssessorID,WOCode,OPCode,ToolCode,TrayIndex,Quantity,UpdatedDate,TransactionStatus,RespondMessage,TransactionType
358,"2018-08-25 13:14:08",MAC1,Com1,COM1USER1,1,4,tool1,TRAY_36,1,"2018-08-25 13:14:25",ProductOK,NULL,GetTools
359,"2018-08-25 13:14:42",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_34,1,"2018-08-25 13:14:59",ProductOK,NULL,GetTools
360,"2018-08-25 13:15:14",MAC1,Com1,COM1USER1,1,1,FCTID6,TRAY_35,1,"2018-08-25 13:15:31",ProductOK,NULL,GetTools
361,"2018-08-25 13:21:34",MAC1,Com1,UHACC,,,ACTID111,TRAY_35,1,"2018-08-25 13:21:34",Complete,NULL,PutIns
362,"2018-08-25 13:21:52",MAC1,Com1,UHACC,,,BCTID211,TRAY_40,1,"2018-08-25 13:21:52",Complete,NULL,PutIns
363,"2018-08-25 13:22:29",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_35,1,"2018-08-25 13:22:46",ProductOK,NULL,GetTools
364,"2018-08-25 13:22:58",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_40,1,"2018-08-25 13:23:11",ProductOK,NULL,GetTools
365,"2018-08-25 13:27:22",MAC1,Com1,UHACC,,,ACTID111,TRAY_51,1,"2018-08-25 13:27:22",Complete,NULL,PutIns
366,"2018-08-25 13:27:42",MAC1,Com1,UHACC,,,BCTID211,TRAY_52,1,"2018-08-25 13:27:42",Complete,NULL,PutIns
367,"2018-08-25 13:28:01",MAC1,Com1,UHACC,,,CCTID311,TRAY_53,1,"2018-08-25 13:28:01",Complete,NULL,PutIns
368,"2018-08-25 13:28:19",MAC1,Com1,UHACC,,,DCTID4,TRAY_54,1,"2018-08-25 13:28:19",Complete,NULL,PutIns
369,"2018-08-25 13:28:49",MAC1,Com1,UHACC,,,DCTID4,TRAY_55,1,"2018-08-25 13:28:49",Complete,NULL,PutIns
370,"2018-08-25 13:29:11",MAC1,Com1,UHACC,,,FCTID6,TRAY_56,1,"2018-08-25 13:29:11",Complete,NULL,PutIns
371,"2018-08-25 13:29:33",MAC1,Com1,UHACC,,,ACTID111,TRAY_57,1,"2018-08-25 13:29:33",Complete,NULL,PutIns
372,"2018-08-25 13:29:53",MAC1,Com1,UHACC,,,BCTID211,TRAY_58,1,"2018-08-25 13:29:53",Complete,NULL,PutIns
373,"2018-08-25 13:30:12",MAC1,Com1,UHACC,,,CCTID311,TRAY_59,1,"2018-08-25 13:30:12",Complete,NULL,PutIns
374,"2018-08-25 13:30:33",MAC1,Com1,UHACC,,,DCTID4,TRAY_60,1,"2018-08-25 13:30:33",Complete,NULL,PutIns
375,"2018-08-25 13:31:06",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_57,1,"2018-08-25 13:31:23",ProductOK,NULL,GetTools
376,"2018-08-25 13:31:34",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_51,1,"2018-08-25 13:31:51",ProductOK,NULL,GetTools
377,"2018-08-25 13:32:03",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_52,1,"2018-08-25 13:32:20",ProductOK,NULL,GetTools
378,"2018-08-25 13:32:32",MAC1,Com1,COM1USER1,1,4,BCTID211,TRAY_58,1,"2018-08-25 13:32:49",ProductOK,NULL,GetTools
379,"2018-08-25 13:33:04",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_59,1,"2018-08-25 13:33:20",ProductOK,NULL,GetTools
380,"2018-08-25 13:33:31",MAC1,Com1,COM1USER1,1,4,CCTID311,TRAY_53,1,"2018-08-25 13:33:48",ProductOK,NULL,GetTools
381,"2018-08-25 13:34:00",MAC1,Com1,COM1USER1,1,3,DCTID4,TRAY_60,1,"2018-08-25 13:34:17",ProductFail,NULL,GetTools
382,"2018-08-25 13:34:22",MAC1,Com1,COM1USER1,1,3,DCTID4,TRAY_60,1,"2018-08-25 13:34:39",ProductOK,NULL,GetTools
383,"2018-08-25 13:34:54",MAC1,Com1,COM1USER1,1,3,FCTID6,TRAY_56,1,"2018-08-25 13:35:10",ProductOK,NULL,GetTools
384,"2018-08-25 13:35:23",MAC1,Com1,COM1USER1,1,4,DCTID4,TRAY_55,1,"2018-08-25 13:35:39",ProductOK,NULL,GetTools
385,"2018-08-25 13:36:15",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_54,1,"2018-08-25 13:36:31",ProductOK,NULL,GetTools
386,"2018-08-25 13:43:56",MAC1,Com1,UHACC,,,ACTID111,TRAY_01,10,"2018-08-25 13:43:56",Complete,NULL,PutIns
387,"2018-09-08 08:58:36",MAC1,Com1,UHACC,,,ACTID111,TRAY_02,1,"2018-09-08 08:58:36",Complete,NULL,PutIns
388,"2018-09-08 08:59:04",MAC1,Com1,UHACC,,,ACTID111,TRAY_02,2,"2018-09-08 08:59:04",Complete,NULL,PutIns
389,"2018-09-08 09:00:36",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_02,1,"2018-09-08 09:00:53",ProductFail,NULL,GetTools
390,"2018-09-08 09:01:29",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_02,1,"2018-09-08 09:01:46",ProductOK,NULL,GetTools
391,"2018-09-08 09:02:31",MAC1,Com1,COM1USER1,2,3,ACTID111,TRAY_02,1,"2018-09-08 09:02:48",ProductOK,NULL,GetTools
392,"2018-09-08 09:03:35",MAC1,Com1,COM1USER1,2,4,ACTID111,TRAY_01,1,"2018-09-08 09:03:52",ProductFail,NULL,GetTools
393,"2018-09-08 09:05:18",MAC1,Com1,COM1USER1,2,4,ACTID111,TRAY_01,1,"2018-09-08 09:05:36",ProductFail,NULL,GetTools
394,"2018-09-08 09:05:50",MAC1,Com1,COM1USER1,2,4,ACTID111,TRAY_01,1,"2018-09-08 09:06:07",ProductOK,NULL,GetTools
395,"2018-09-08 09:07:55",MAC1,Com1,UHACC,,,ACTID111,TRAY_01,0,"2018-09-08 09:07:55",Complete,NULL,TakeOver
396,"2018-09-08 13:18:42",MAC1,Com1,UHACC,,,VNMG160408,TRAY_01,1,"2018-09-08 13:18:42",Complete,NULL,PutIns
397,"2018-09-08 13:27:02",MAC1,Com1,UHACC,,,VNMG160408,TRAY_02,1,"2018-09-08 13:27:02",Complete,NULL,PutIns
398,"2018-09-08 13:27:31",MAC1,Com1,UHACC,,,VNMG160408,TRAY_03,1,"2018-09-08 13:27:31",Complete,NULL,PutIns
399,"2018-09-08 13:28:33",MAC1,Com1,UHACC,,,TOTIME55-060S-50,TRAY_04,1,"2018-09-08 13:28:33",Complete,NULL,PutIns
400,"2018-09-08 13:28:48",MAC1,Com1,UHACC,,,tool1,TRAY_05,1,"2018-09-08 13:28:48",Complete,NULL,PutIns
401,"2018-09-08 13:29:03",MAC1,Com1,UHACC,,,BCTID211,TRAY_06,1,"2018-09-08 13:29:03",Complete,NULL,PutIns
402,"2018-09-08 13:29:17",MAC1,Com1,UHACC,,,CCTID311,TRAY_07,1,"2018-09-08 13:29:17",Complete,NULL,PutIns
403,"2018-09-08 13:29:30",MAC1,Com1,UHACC,,,DCTID4,TRAY_08,1,"2018-09-08 13:29:30",Complete,NULL,PutIns
404,"2018-09-08 13:29:45",MAC1,Com1,UHACC,,,FCTID6,TRAY_09,1,"2018-09-08 13:29:45",Complete,NULL,PutIns
405,"2018-09-08 13:30:02",MAC1,Com1,UHACC,,,"WNMG080408-M3M IC806",TRAY_10,1,"2018-09-08 13:30:02",Complete,NULL,PutIns
406,"2018-09-08 13:31:43",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_06,1,"2018-09-08 13:32:01",ProductOK,NULL,GetTools
407,"2018-09-08 13:32:15",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_07,1,"2018-09-08 13:32:33",ProductOK,NULL,GetTools
408,"2018-09-08 13:32:47",MAC1,Com1,COM1USER1,1,3,FCTID6,TRAY_09,1,"2018-09-08 13:33:04",ProductOK,NULL,GetTools
409,"2018-09-08 13:33:17",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_05,1,"2018-09-08 13:33:34",ProductOK,NULL,GetTools
410,"2018-09-08 13:33:46",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_04,1,"2018-09-08 13:34:04",ProductOK,NULL,GetTools
411,"2018-09-08 13:34:19",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_03,1,"2018-09-08 13:34:36",ProductOK,NULL,GetTools
412,"2018-09-08 13:34:49",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_10,1,"2018-09-08 13:35:05",ProductOK,NULL,GetTools
413,"2018-09-08 13:35:18",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_02,1,"2018-09-08 13:35:35",ProductOK,NULL,GetTools
414,"2018-09-08 13:35:51",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_01,1,"2018-09-08 13:36:08",ProductOK,NULL,GetTools
415,"2018-09-08 13:36:24",MAC1,Com1,COM1USER1,1,1,DCTID4,TRAY_08,1,"2018-09-08 13:36:42",ProductOK,NULL,GetTools
416,"2018-09-08 13:38:10",MAC1,Com1,UHACC,,,ACTID111,TRAY_11,1,"2018-09-08 13:38:10",Complete,NULL,PutIns
417,"2018-09-08 13:38:29",MAC1,Com1,UHACC,,,BCTID211,TRAY_12,1,"2018-09-08 13:38:29",Complete,NULL,PutIns
418,"2018-09-08 13:38:49",MAC1,Com1,UHACC,,,CCTID311,TRAY_13,1,"2018-09-08 13:38:49",Complete,NULL,PutIns
419,"2018-09-08 13:39:06",MAC1,Com1,UHACC,,,DCTID4,TRAY_14,1,"2018-09-08 13:39:06",Complete,NULL,PutIns
420,"2018-09-08 13:39:24",MAC1,Com1,UHACC,,,FCTID6,TRAY_15,1,"2018-09-08 13:39:24",Complete,NULL,PutIns
421,"2018-09-08 13:39:40",MAC1,Com1,UHACC,,,tool1,TRAY_16,1,"2018-09-08 13:39:40",Complete,NULL,PutIns
422,"2018-09-08 13:39:56",MAC1,Com1,UHACC,,,TOTIME55-060S-50,TRAY_17,1,"2018-09-08 13:39:56",Complete,NULL,PutIns
423,"2018-09-08 13:40:11",MAC1,Com1,UHACC,,,VNMG160408,TRAY_18,1,"2018-09-08 13:40:11",Complete,NULL,PutIns
424,"2018-09-08 13:40:26",MAC1,Com1,UHACC,,,"WNMG080408-M3M IC806",TRAY_19,1,"2018-09-08 13:40:26",Complete,NULL,PutIns
425,"2018-09-08 13:40:45",MAC1,Com1,UHACC,,,ACTID111,TRAY_20,1,"2018-09-08 13:40:45",Complete,NULL,PutIns
426,"2018-09-08 13:41:21",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_20,1,"2018-09-08 13:41:38",ProductOK,NULL,GetTools
427,"2018-09-08 13:41:52",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_12,1,"2018-09-08 13:42:15",ProductOK,NULL,GetTools
428,"2018-09-08 13:42:33",MAC1,Com1,COM1USER1,1,1,CCTID311,TRAY_13,1,"2018-09-08 13:42:50",ProductFail,NULL,GetTools
429,"2018-09-08 13:43:19",MAC1,Com1,COM1USER1,1,1,CCTID311,TRAY_13,1,"2018-09-08 13:43:36",ProductOK,NULL,GetTools
430,"2018-09-08 13:43:50",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_14,1,"2018-09-08 13:44:07",ProductOK,NULL,GetTools
431,"2018-09-08 13:44:19",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_15,1,"2018-09-08 13:44:36",ProductOK,NULL,GetTools
432,"2018-09-08 13:44:48",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_16,1,"2018-09-08 13:45:05",ProductOK,NULL,GetTools
433,"2018-09-08 13:45:16",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_17,1,"2018-09-08 13:45:33",ProductOK,NULL,GetTools
434,"2018-09-08 13:45:44",MAC1,Com1,COM1USER1,1,3,VNMG160408,TRAY_18,1,"2018-09-08 13:46:01",ProductOK,NULL,GetTools
435,"2018-09-08 13:46:15",MAC1,Com1,COM1USER1,2,2,"WNMG080408-M3M IC806",TRAY_19,1,"2018-09-08 13:46:32",ProductOK,NULL,GetTools
436,"2018-09-08 13:47:02",MAC1,Com1,UHACC,,,ACTID111,TRAY_13,1,"2018-09-08 13:47:02",Complete,NULL,PutIns
437,"2018-09-08 13:47:16",MAC1,Com1,UHACC,,,BCTID211,TRAY_14,1,"2018-09-08 13:47:16",Complete,NULL,PutIns
438,"2018-09-08 13:47:50",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_13,1,"2018-09-08 13:48:07",ProductFail,NULL,GetTools
439,"2018-09-08 13:48:25",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_13,1,"2018-09-08 13:48:42",ProductOK,NULL,GetTools
440,"2018-09-08 13:50:07",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_14,1,"2018-09-08 13:50:24",ProductOK,NULL,GetTools
441,"2018-09-08 13:51:29",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_11,1,"2018-09-08 13:51:46",ProductOK,NULL,GetTools
442,"2018-09-08 13:55:49",MAC1,Com1,UHACC,,,ACTID111,TRAY_21,1,"2018-09-08 13:55:49",Complete,NULL,PutIns
443,"2018-09-08 13:56:12",MAC1,Com1,UHACC,,,BCTID211,TRAY_22,1,"2018-09-08 13:56:12",Complete,NULL,PutIns
444,"2018-09-08 13:56:30",MAC1,Com1,UHACC,,,CCTID311,TRAY_23,1,"2018-09-08 13:56:30",Complete,NULL,PutIns
445,"2018-09-08 13:56:49",MAC1,Com1,UHACC,,,FCTID6,TRAY_24,1,"2018-09-08 13:56:49",Complete,NULL,PutIns
446,"2018-09-08 13:57:05",MAC1,Com1,UHACC,,,tool1,TRAY_25,1,"2018-09-08 13:57:05",Complete,NULL,PutIns
447,"2018-09-08 13:57:20",MAC1,Com1,UHACC,,,TOTIME55-060S-50,TRAY_26,1,"2018-09-08 13:57:20",Complete,NULL,PutIns
448,"2018-09-08 13:57:35",MAC1,Com1,UHACC,,,VNMG160408,TRAY_27,1,"2018-09-08 13:57:35",Complete,NULL,PutIns
449,"2018-09-08 13:57:53",MAC1,Com1,UHACC,,,"WNMG080408-M3M IC806",TRAY_28,1,"2018-09-08 13:57:53",Complete,NULL,PutIns
450,"2018-09-08 13:58:07",MAC1,Com1,UHACC,,,CCTID311,TRAY_29,1,"2018-09-08 13:58:07",Complete,NULL,PutIns
451,"2018-09-08 13:58:21",MAC1,Com1,UHACC,,,ACTID111,TRAY_30,1,"2018-09-08 13:58:21",Complete,NULL,PutIns
452,"2018-09-08 13:59:41",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_30,1,"2018-09-08 13:59:57",ProductOK,NULL,GetTools
453,"2018-09-08 14:00:16",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_22,1,"2018-09-08 14:00:32",ProductOK,NULL,GetTools
454,"2018-09-08 14:00:49",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_29,1,"2018-09-08 14:01:05",ProductOK,NULL,GetTools
455,"2018-09-08 14:01:22",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_23,1,"2018-09-08 14:01:39",ProductOK,NULL,GetTools
456,"2018-09-08 14:02:05",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_24,1,"2018-09-08 14:02:22",ProductOK,NULL,GetTools
457,"2018-09-08 14:02:40",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_25,1,"2018-09-08 14:02:57",ProductOK,NULL,GetTools
458,"2018-09-08 14:03:12",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_26,1,"2018-09-08 14:03:29",ProductOK,NULL,GetTools
459,"2018-09-08 14:03:43",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_27,1,"2018-09-08 14:04:00",ProductOK,NULL,GetTools
460,"2018-09-08 14:04:15",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_28,1,"2018-09-08 14:04:32",ProductOK,NULL,GetTools
461,"2018-09-08 14:04:55",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_21,1,"2018-09-08 14:05:12",ProductOK,NULL,GetTools
462,"2018-09-08 14:06:14",MAC1,Com1,UHACC,,,ACTID111,TRAY_31,1,"2018-09-08 14:06:14",Complete,NULL,PutIns
463,"2018-09-08 14:06:35",MAC1,Com1,UHACC,,,BCTID211,TRAY_32,1,"2018-09-08 14:06:35",Complete,NULL,PutIns
464,"2018-09-08 14:06:54",MAC1,Com1,UHACC,,,CCTID311,TRAY_33,1,"2018-09-08 14:06:54",Complete,NULL,PutIns
465,"2018-09-08 14:07:15",MAC1,Com1,UHACC,,,DCTID4,TRAY_34,1,"2018-09-08 14:07:15",Complete,NULL,PutIns
466,"2018-09-08 14:07:38",MAC1,Com1,UHACC,,,FCTID6,TRAY_36,1,"2018-09-08 14:07:38",Complete,NULL,PutIns
467,"2018-09-08 14:08:00",MAC1,Com1,UHACC,,,TOTIME55-060S-50,TRAY_37,1,"2018-09-08 14:08:00",Complete,NULL,PutIns
468,"2018-09-08 14:08:51",MAC1,Com1,UHACC,,,VNMG160408,TRAY_35,1,"2018-09-08 14:08:51",Complete,NULL,PutIns
469,"2018-09-08 14:09:26",MAC1,Com1,UHACC,,,VNMG160408,TRAY_38,1,"2018-09-08 14:09:26",Complete,NULL,PutIns
470,"2018-09-08 14:09:48",MAC1,Com1,UHACC,,,"WNMG080408-M3M IC806",TRAY_39,1,"2018-09-08 14:09:48",Complete,NULL,PutIns
471,"2018-09-08 14:10:19",MAC1,Com1,UHACC,,,ACTID111,TRAY_40,1,"2018-09-08 14:10:19",Complete,NULL,PutIns
472,"2018-09-08 14:13:28",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_40,1,"2018-09-08 14:13:45",ProductOK,NULL,GetTools
473,"2018-09-08 14:14:01",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_32,1,"2018-09-08 14:14:18",ProductOK,NULL,GetTools
474,"2018-09-08 14:14:36",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_33,1,"2018-09-08 14:14:52",ProductOK,NULL,GetTools
475,"2018-09-08 14:15:33",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_34,1,"2018-09-08 14:15:50",ProductOK,NULL,GetTools
476,"2018-09-08 14:16:23",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_36,1,"2018-09-08 14:16:39",ProductOK,NULL,GetTools
477,"2018-09-08 14:17:13",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_37,1,"2018-09-08 14:17:30",ProductOK,NULL,GetTools
478,"2018-09-08 14:17:54",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_38,1,"2018-09-08 14:18:10",ProductOK,NULL,GetTools
479,"2018-09-08 14:18:27",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_39,1,"2018-09-08 14:18:44",ProductOK,NULL,GetTools
480,"2018-09-08 14:19:05",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_31,1,"2018-09-08 14:19:22",ProductOK,NULL,GetTools
481,"2018-09-08 14:19:50",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_35,1,"2018-09-08 14:20:06",ProductFail,NULL,GetTools
482,"2018-09-08 14:20:14",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_35,1,"2018-09-08 14:20:31",ProductOK,NULL,GetTools
483,"2018-09-08 14:21:33",MAC1,Com1,UHACC,,,ACTID111,TRAY_35,2,"2018-09-08 14:21:33",Complete,NULL,PutIns
484,"2018-09-08 14:22:30",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_35,1,"2018-09-08 14:22:47",ProductOK,NULL,GetTools
485,"2018-09-08 14:23:05",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_35,1,"2018-09-08 14:23:22",ProductOK,NULL,GetTools
486,"2018-09-08 14:24:54",MAC1,Com1,UHACC,,,ACTID111,TRAY_41,1,"2018-09-08 14:24:54",Complete,NULL,PutIns
487,"2018-09-08 14:25:32",MAC1,Com1,UHACC,,,BCTID211,TRAY_42,1,"2018-09-08 14:25:32",Complete,NULL,PutIns
488,"2018-09-08 14:25:50",MAC1,Com1,UHACC,,,CCTID311,TRAY_43,1,"2018-09-08 14:25:50",Complete,NULL,PutIns
489,"2018-09-08 14:26:11",MAC1,Com1,UHACC,,,DCTID4,TRAY_44,1,"2018-09-08 14:26:11",Complete,NULL,PutIns
490,"2018-09-08 14:26:35",MAC1,Com1,UHACC,,,FCTID6,TRAY_45,1,"2018-09-08 14:26:35",Complete,NULL,PutIns
491,"2018-09-08 14:26:57",MAC1,Com1,UHACC,,,tool1,TRAY_46,1,"2018-09-08 14:26:57",Complete,NULL,PutIns
492,"2018-09-08 14:27:21",MAC1,Com1,UHACC,,,TOTIME55-060S-50,TRAY_47,1,"2018-09-08 14:27:21",Complete,NULL,PutIns
493,"2018-09-08 14:27:56",MAC1,Com1,UHACC,,,VNMG160408,TRAY_48,1,"2018-09-08 14:27:56",Complete,NULL,PutIns
494,"2018-09-08 14:28:25",MAC1,Com1,UHACC,,,"WNMG080408-M3M IC806",TRAY_49,1,"2018-09-08 14:28:25",Complete,NULL,PutIns
495,"2018-09-08 14:28:48",MAC1,Com1,UHACC,,,ACTID111,TRAY_50,1,"2018-09-08 14:28:48",Complete,NULL,PutIns
496,"2018-09-08 14:29:32",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_50,1,"2018-09-08 14:29:48",ProductOK,NULL,GetTools
497,"2018-09-08 14:30:07",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_41,1,"2018-09-08 14:30:24",ProductOK,NULL,GetTools
498,"2018-09-08 14:30:48",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_42,1,"2018-09-08 14:31:09",ProductFail,NULL,GetTools
499,"2018-09-08 14:31:30",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_42,1,"2018-09-08 14:31:46",ProductOK,NULL,GetTools
500,"2018-09-08 14:32:04",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_43,1,"2018-09-08 14:32:21",ProductFail,NULL,GetTools
501,"2018-09-08 14:32:30",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_43,1,"2018-09-08 14:32:47",ProductOK,NULL,GetTools
502,"2018-09-08 14:33:03",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_44,1,"2018-09-08 14:33:20",ProductOK,NULL,GetTools
503,"2018-09-08 14:33:40",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_45,1,"2018-09-08 14:33:57",ProductOK,NULL,GetTools
504,"2018-09-08 14:34:13",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_46,1,"2018-09-08 14:34:30",ProductFail,NULL,GetTools
505,"2018-09-08 14:34:36",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_46,1,"2018-09-08 14:34:53",ProductOK,NULL,GetTools
506,"2018-09-08 14:35:08",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_47,1,"2018-09-08 14:35:25",ProductOK,NULL,GetTools
507,"2018-09-08 14:35:43",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_48,1,"2018-09-08 14:36:00",ProductOK,NULL,GetTools
508,"2018-09-08 14:36:18",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_49,1,"2018-09-08 14:36:35",ProductOK,NULL,GetTools
509,"2018-09-08 14:38:37",MAC1,Com1,UHACC,,,ACTID111,TRAY_51,1,"2018-09-08 14:38:37",Complete,NULL,PutIns
510,"2018-09-08 14:38:58",MAC1,Com1,UHACC,,,BCTID211,TRAY_52,1,"2018-09-08 14:38:58",Complete,NULL,PutIns
511,"2018-09-08 14:39:16",MAC1,Com1,UHACC,,,CCTID311,TRAY_53,1,"2018-09-08 14:39:16",Complete,NULL,PutIns
512,"2018-09-08 14:39:35",MAC1,Com1,UHACC,,,DCTID4,TRAY_54,1,"2018-09-08 14:39:35",Complete,NULL,PutIns
513,"2018-09-08 14:39:52",MAC1,Com1,UHACC,,,FCTID6,TRAY_55,1,"2018-09-08 14:39:52",Complete,NULL,PutIns
514,"2018-09-08 14:40:11",MAC1,Com1,UHACC,,,tool1,TRAY_56,1,"2018-09-08 14:40:11",Complete,NULL,PutIns
515,"2018-09-08 14:40:39",MAC1,Com1,UHACC,,,VNMG160408,TRAY_57,1,"2018-09-08 14:40:39",Complete,NULL,PutIns
516,"2018-09-08 14:41:25",MAC1,Com1,UHACC,,,"WNMG080408-M3M IC806",TRAY_58,1,"2018-09-08 14:41:25",Complete,NULL,PutIns
517,"2018-09-08 14:43:52",MAC1,Com1,UHACC,,,BCTID211,TRAY_59,1,"2018-09-08 14:43:52",Complete,NULL,PutIns
518,"2018-09-08 14:44:16",MAC1,Com1,UHACC,,,DCTID4,TRAY_60,1,"2018-09-08 14:44:16",Complete,NULL,PutIns
519,"2018-09-08 14:45:08",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_51,1,"2018-09-08 14:45:25",ProductOK,NULL,GetTools
520,"2018-09-08 14:45:45",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_59,1,"2018-09-08 14:46:02",ProductOK,NULL,GetTools
521,"2018-09-08 14:46:17",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_52,1,"2018-09-08 14:46:34",ProductOK,NULL,GetTools
522,"2018-09-08 14:46:50",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_53,1,"2018-09-08 14:47:06",ProductOK,NULL,GetTools
523,"2018-09-08 14:47:26",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_60,1,"2018-09-08 14:47:42",ProductFail,NULL,GetTools
524,"2018-09-08 14:47:58",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_60,1,"2018-09-08 14:48:15",ProductFail,NULL,GetTools
525,"2018-09-08 14:48:40",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_57,1,"2018-09-08 14:48:57",ProductOK,NULL,GetTools
526,"2018-09-08 14:49:17",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_58,1,"2018-09-08 14:49:33",ProductOK,NULL,GetTools
527,"2018-09-08 14:50:00",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_56,1,"2018-09-08 14:50:17",ProductFail,NULL,GetTools
528,"2018-09-08 14:50:29",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_56,1,"2018-09-08 14:50:46",ProductOK,NULL,GetTools
529,"2018-09-08 14:51:07",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_60,1,"2018-09-08 14:51:24",ProductFail,NULL,GetTools
530,"2018-09-08 14:51:36",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_55,1,"2018-09-08 14:51:54",ProductOK,NULL,GetTools
531,"2018-09-08 14:57:55",MAC1,Com1,UHACC,,,DCTID4,TRAY_54,0,"2018-09-08 14:57:55",Complete,NULL,TakeOver
532,"2018-09-08 14:58:57",MAC1,Com1,UHACC,,,ACTID111,TRAY_54,1,"2018-09-08 14:58:57",Complete,NULL,PutIns
533,"2018-09-08 14:59:19",MAC1,Com1,UHACC,,,BCTID211,TRAY_55,2,"2018-09-08 14:59:19",Complete,NULL,PutIns
534,"2018-09-08 15:00:27",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_54,1,"2018-09-08 15:00:43",ProductFail,NULL,GetTools
