WorkingTransactionID,TransactionDate,MachineCode,CompanyCode,AssessorID,WOCode,OPCode,ToolCode,TrayIndex,Quantity,UpdatedDate,TransactionStatus,RespondMessage,TransactionType
7906913,"2019-05-07 19:35:35",VM-3,MFC,120301001,CNCPSID0402590,1,16ERM3.00-ISO-IC908,TRAY_19,1,"2019-05-07 19:35:47",ProductOK,NULL,GetTools
7906912,"2019-05-07 16:08:44",VM-3,MFC,130102001,28ID0502137,1,TX304030,TRAY_54,1,"2019-05-07 16:08:55",ProductOK,NULL,GetTools
7906911,"2019-05-07 11:31:42",VM-3,MFC,120301001,CNCPSIB1802334,1,TCMT090204HQ-PV720,TRAY_09,1,"2019-05-07 11:31:53",ProductOK,NULL,GetTools
7906910,"2019-05-07 11:31:26",VM-3,MFC,120301001,CNCPSIB1802334,1,TCMT090204HQ-PV720,TRAY_09,0,"2019-05-07 11:31:37",ProductFail,NULL,GetTools
7906909,"2019-05-07 09:05:50",VM-3,MFC,120301001,28ID0302014,1,TX304020,TRAY_53,1,"2019-05-07 09:06:03",ProductOK,NULL,GetTools
7906908,"2019-05-07 08:09:46",VM-3,MFC,140401001,O11281098441,2,TX304100,TRAY_58,1,"2019-05-07 08:09:57",ProductOK,NULL,GetTools
7906907,"2019-05-07 08:09:29",VM-3,MFC,140401001,O11281098441,2,TX304100,TRAY_58,0,"2019-05-07 08:09:40",ProductFail,NULL,GetTools
7906906,"2019-05-07 08:09:06",VM-3,MFC,140401001,O11281098441,2,TX304100,TRAY_58,1,"2019-05-07 08:09:17",ProductOK,NULL,GetTools
7906905,"2019-05-07 08:08:49",VM-3,MFC,140401001,O11281098441,2,TX304100,TRAY_58,0,"2019-05-07 08:09:00",ProductFail,NULL,GetTools
7906904,"2019-05-07 07:52:24",VM-3,MFC,130102001,28ID0802187,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-07 07:52:36",ProductOK,NULL,GetTools
7906903,"2019-05-07 07:52:01",VM-3,MFC,130102001,28ID0802187,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-07 07:52:13",ProductOK,NULL,GetTools
7906902,"2019-05-07 07:51:18",VM-3,MFC,130102001,28ID0802187,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-07 07:51:31",ProductOK,NULL,GetTools
7906901,"2019-05-07 07:43:20",VM-3,MFC,MFCSUBACC,,,ZE704060,TRAY_33,5,"2019-05-07 07:43:20",Complete,NULL,PutIns
7906879,"2019-05-07 00:48:33",VM-3,MFC,140401001,28ID0502129,2,TX304025,TRAY_41,1,"2019-05-07 00:48:44",ProductOK,NULL,GetTools
7906878,"2019-05-07 00:48:05",VM-3,MFC,140401001,28ID0502129,2,TX304025,TRAY_41,0,"2019-05-07 00:48:16",ProductFail,NULL,GetTools
7906877,"2019-05-07 00:47:40",VM-3,MFC,140401001,28ID0502129,2,TX304020,TRAY_53,1,"2019-05-07 00:47:52",ProductOK,NULL,GetTools
7906876,"2019-05-07 00:34:51",VM-3,MFC,140401001,28IC2001374,3,TX304100,TRAY_58,0,"2019-05-07 00:35:03",ProductFail,NULL,GetTools
7906875,"2019-05-07 00:34:30",VM-3,MFC,140401001,28IC2001374,3,TX304100,TRAY_58,0,"2019-05-07 00:34:43",ProductFail,NULL,GetTools
7906874,"2019-05-06 23:13:09",VM-3,MFC,130102001,28ID0502136,1,ZE704100,TRAY_32,1,"2019-05-06 23:13:20",ProductOK,NULL,GetTools
7906873,"2019-05-06 23:12:53",VM-3,MFC,130102001,28ID0502136,1,ZE704100,TRAY_32,0,"2019-05-06 23:13:04",ProductFail,NULL,GetTools
7906872,"2019-05-06 23:08:22",VM-3,MFC,130102001,28ID0502136,1,TX304030,TRAY_54,1,"2019-05-06 23:08:35",ProductOK,NULL,GetTools
7906871,"2019-05-06 22:06:13",VM-3,MFC,120301001,0122811088,OP2,TX304030,TRAY_54,1,"2019-05-06 22:06:25",ProductOK,NULL,GetTools
7906870,"2019-05-06 22:05:50",VM-3,MFC,120301001,0122811088,OP2,TX304030,TRAY_54,1,"2019-05-06 22:06:02",ProductOK,NULL,GetTools
7906869,"2019-05-06 22:05:33",VM-3,MFC,120301001,0122811088,OP2,TX304030,TRAY_54,0,"2019-05-06 22:05:45",ProductFail,NULL,GetTools
7906868,"2019-05-06 22:02:32",VM-3,MFC,120301001,28ID0302014,1,VNMG160404HQ-CA515,TRAY_15,1,"2019-05-06 22:02:45",ProductOK,NULL,GetTools
7906900,"2019-05-06 20:57:18",VM-3,MFC,140401001,28ID0302586,1,ZE704060,TRAY_33,1,"2019-05-06 20:57:29",ProductOK,NULL,GetTools
7906899,"2019-05-06 20:56:53",VM-3,MFC,140401001,28ID0302586,1,ZE704060,TRAY_33,1,"2019-05-06 20:57:05",ProductOK,NULL,GetTools
7906898,"2019-05-06 20:32:32",VM-3,MFC,130102001,350ID2402463,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-06 20:32:44",ProductOK,NULL,GetTools
7906897,"2019-05-06 20:32:09",VM-3,MFC,130102001,350ID2402463,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-06 20:32:21",ProductOK,NULL,GetTools
7906896,"2019-05-06 20:31:34",VM-3,MFC,130102001,350ID2402463,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-06 20:31:45",ProductOK,NULL,GetTools
7906895,"2019-05-06 20:16:07",VM-3,MFC,120301001,28ID0502141,1,WNMG080408PG-PR1535,TRAY_18,1,"2019-05-06 20:16:19",ProductOK,NULL,GetTools
7906894,"2019-05-06 20:15:29",VM-3,MFC,120301001,28ID0502141,1,WNMG080404PG-PV720,TRAY_46,1,"2019-05-06 20:15:41",ProductOK,NULL,GetTools
7906893,"2019-05-06 20:10:34",VM-3,MFC,140401001,28IC2001373,1,ZE704100,TRAY_32,1,"2019-05-06 20:10:46",ProductOK,NULL,GetTools
7906892,"2019-05-06 20:10:17",VM-3,MFC,140401001,28IC2001373,1,ZE704100,TRAY_32,0,"2019-05-06 20:10:29",ProductFail,NULL,GetTools
7906891,"2019-05-06 20:09:57",VM-3,MFC,140401001,28IC2001373,1,ZE704100,TRAY_32,1,"2019-05-06 20:10:08",ProductOK,NULL,GetTools
7906890,"2019-05-06 20:09:35",VM-3,MFC,140401001,28IC2001373,1,ZE704100,TRAY_32,0,"2019-05-06 20:09:46",ProductFail,NULL,GetTools
7906889,"2019-05-06 20:06:59",VM-3,MFC,140401001,28IC2001373,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-06 20:07:11",ProductOK,NULL,GetTools
7906888,"2019-05-06 20:06:34",VM-3,MFC,140401001,28IC2001373,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-06 20:06:45",ProductOK,NULL,GetTools
7906887,"2019-05-06 20:06:11",VM-3,MFC,140401001,28IC2001373,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-06 20:06:22",ProductOK,NULL,GetTools
7906886,"2019-05-06 20:05:09",VM-3,MFC,140401001,28IC2001373,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-06 20:05:21",ProductOK,NULL,GetTools
7906885,"2019-05-06 19:54:34",VM-3,MFC,140401001,52HA040101,1,TX304025,TRAY_41,1,"2019-05-06 19:54:45",ProductOK,NULL,GetTools
7906884,"2019-05-06 19:53:54",VM-3,MFC,140401001,52HA040101,1,TX304020,TRAY_53,1,"2019-05-06 19:54:06",ProductOK,NULL,GetTools
7906883,"2019-05-06 17:31:32",VM-3,MFC,MFCSUBACC,,,TX304100,TRAY_58,5,"2019-05-06 17:31:32",Complete,NULL,PutIns
7906882,"2019-05-06 15:47:02",VM-3,MFC,120301001,28ID0302014,1,"TPGH110304L - PR1425",TRAY_03,1,"2019-05-06 15:47:13",ProductOK,NULL,GetTools
7906881,"2019-05-06 14:04:31",VM-3,MFC,120301001,28ID0302014,1,GDM2020N-020PH-PR1535,TRAY_22,1,"2019-05-06 14:04:42",ProductOK,NULL,GetTools
7906880,"2019-05-06 14:04:15",VM-3,MFC,120301001,28ID0302014,1,GDM2020N-020PH-PR1535,TRAY_22,0,"2019-05-06 14:04:27",ProductFail,NULL,GetTools
7906867,"2019-05-05 04:56:06",VM-3,MFC,120301001,HUP,1,WNMG080404PG-PV720,TRAY_46,1,"2019-05-05 04:56:18",ProductOK,NULL,GetTools
7906866,"2019-05-05 04:54:33",VM-3,MFC,MFCSUBACC,,,WNMG080404PG-PV720,TRAY_46,5,"2019-05-05 04:54:33",Complete,NULL,PutIns
7906865,"2019-05-05 04:40:23",VM-3,MFC,120301001,HUP,1,WNMG080408WP-CA025P,TRAY_56,1,"2019-05-05 04:40:34",ProductOK,NULL,GetTools
7906864,"2019-05-05 03:15:57",VM-3,MFC,120301001,28ID0502138,1,VNMG160404HQ-CA515,TRAY_15,1,"2019-05-05 03:16:09",ProductOK,NULL,GetTools
7906863,"2019-05-05 03:15:35",VM-3,MFC,120301001,28ID0502138,1,VNMG160404HQ-CA515,TRAY_15,0,"2019-05-05 03:15:46",ProductFail,NULL,GetTools
7906862,"2019-05-05 01:59:09",VM-3,MFC,130102001,28ID2402205,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-05 01:59:21",ProductOK,NULL,GetTools
7906861,"2019-05-05 01:58:48",VM-3,MFC,130102001,28ID2402205,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-05 01:59:00",ProductOK,NULL,GetTools
7906860,"2019-05-04 23:32:57",VM-3,MFC,130102001,28ID2302380,1,WAE303080,TRAY_43,1,"2019-05-04 23:33:08",ProductOK,NULL,GetTools
7906859,"2019-05-04 23:32:40",VM-3,MFC,130102001,28ID2302380,1,WAE303080,TRAY_43,0,"2019-05-04 23:32:52",ProductFail,NULL,GetTools
7906858,"2019-05-04 23:18:47",VM-3,MFC,130102001,28ID0302012,1,TX304040,TRAY_55,1,"2019-05-04 23:18:58",ProductOK,NULL,GetTools
7906857,"2019-05-04 23:18:30",VM-3,MFC,130102001,28ID0302012,1,TX304040,TRAY_55,0,"2019-05-04 23:18:42",ProductFail,NULL,GetTools
7906856,"2019-05-04 22:23:20",VM-3,MFC,MFCSUBACC,,,JDMT070208R-JP4020,TRAY_10,11,"2019-05-04 22:23:20",Complete,NULL,PutIns
7906855,"2019-05-04 22:23:03",VM-3,MFC,MFCSUBACC,,,TX304040,TRAY_55,5,"2019-05-04 22:23:03",Complete,NULL,PutIns
7906854,"2019-05-04 20:22:29",VM-3,MFC,120301001,28ID0502134,1,VNGA160404S02025-PT600M,TRAY_04,1,"2019-05-04 20:22:41",ProductOK,NULL,GetTools
7906853,"2019-05-04 16:02:38",VM-3,MFC,140401001,0122810710,2,TX304040,TRAY_55,1,"2019-05-04 16:02:50",ProductOK,NULL,GetTools
7906852,"2019-05-04 16:02:06",VM-3,MFC,140401001,0122810710,2,TX304040,TRAY_55,1,"2019-05-04 16:02:18",ProductOK,NULL,GetTools
7906851,"2019-05-04 11:55:40",VM-3,MFC,120301001,28ID2402426,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-04 11:55:51",ProductOK,NULL,GetTools
7906850,"2019-05-04 11:55:20",VM-3,MFC,120301001,28ID2402426,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-04 11:55:31",ProductOK,NULL,GetTools
7906849,"2019-05-04 11:54:54",VM-3,MFC,120301001,28ID2402426,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-04 11:55:06",ProductOK,NULL,GetTools
7906848,"2019-05-04 11:28:57",VM-3,MFC,130102001,28ID2402426,1,TX304100,TRAY_58,1,"2019-05-04 11:29:09",ProductOK,NULL,GetTools
7906847,"2019-05-04 11:28:41",VM-3,MFC,130102001,28ID2402426,1,TX304100,TRAY_58,0,"2019-05-04 11:28:53",ProductFail,NULL,GetTools
7906846,"2019-05-04 11:17:38",VM-3,MFC,130102001,28ID2402418,1,ZE704060,TRAY_33,1,"2019-05-04 11:17:51",ProductOK,NULL,GetTools
7906845,"2019-05-04 07:04:16",VM-3,MFC,MFCSUBACC,,,ZE704100,TRAY_32,5,"2019-05-04 07:04:16",Complete,NULL,PutIns
7906844,"2019-05-04 05:28:16",VM-3,MFC,140401001,28ID05-02129,1,TX304020,TRAY_53,1,"2019-05-04 05:28:28",ProductOK,NULL,GetTools
7906843,"2019-05-04 05:27:57",VM-3,MFC,140401001,28ID05-02129,1,TX304020,TRAY_53,0,"2019-05-04 05:28:09",ProductFail,NULL,GetTools
7906842,"2019-05-04 01:20:29",VM-3,MFC,120301001,365ID1202229,1,TKF12L100-S-PR1425,TRAY_26,1,"2019-05-04 01:20:41",ProductOK,NULL,GetTools
7906841,"2019-05-04 01:20:12",VM-3,MFC,120301001,365ID1202229,1,TKF12L100-S-PR1425,TRAY_26,0,"2019-05-04 01:20:24",ProductFail,NULL,GetTools
7906840,"2019-05-04 01:06:36",VM-3,MFC,140401001,01228-11088,1,TX304040,TRAY_55,1,"2019-05-04 01:06:48",ProductOK,NULL,GetTools
7906839,"2019-05-03 22:42:01",VM-3,MFC,140401001,28IC2001375,6,ZE704100,TRAY_32,1,"2019-05-03 22:42:12",ProductOK,NULL,GetTools
7906838,"2019-05-03 22:41:44",VM-3,MFC,140401001,28IC2001375,6,ZE704100,TRAY_32,0,"2019-05-03 22:41:55",ProductFail,NULL,GetTools
7906837,"2019-05-03 22:20:30",VM-3,MFC,MFCSUBACC,,,TX304020,TRAY_53,5,"2019-05-03 22:20:30",Complete,NULL,PutIns
7906836,"2019-05-03 21:54:49",VM-3,MFC,130102001,28ID2302379,2,WAE303010,TRAY_47,1,"2019-05-03 21:55:00",ProductOK,NULL,GetTools
7906835,"2019-05-03 12:56:06",VM-3,MFC,140401001,"FR BT",1,TX304020,TRAY_53,1,"2019-05-03 12:56:17",ProductOK,NULL,GetTools
7906834,"2019-05-03 12:55:37",VM-3,MFC,140401001,"FR BT",1,WAE303020,TRAY_46,1,"2019-05-03 12:55:49",ProductOK,NULL,GetTools
7906833,"2019-05-03 07:40:40",VM-3,MFC,130102001,28ID2302379,1,WAE303010,TRAY_47,1,"2019-05-03 07:40:52",ProductOK,NULL,GetTools
7906832,"2019-05-03 06:00:21",VM-3,MFC,130102001,350ID1702303,1,TX304015,TRAY_52,1,"2019-05-03 06:00:32",ProductOK,NULL,GetTools
7906831,"2019-05-03 04:47:15",VM-3,MFC,130102001,28ID0302102,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-03 04:47:27",ProductOK,NULL,GetTools
7906830,"2019-05-03 04:46:50",VM-3,MFC,130102001,28ID0302102,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-03 04:47:01",ProductOK,NULL,GetTools
7906829,"2019-05-03 04:46:27",VM-3,MFC,130102001,28ID0302102,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-03 04:46:39",ProductOK,NULL,GetTools
7906828,"2019-05-03 01:06:14",VM-3,MFC,130102001,28IC2901533,1,TX304015,TRAY_52,1,"2019-05-03 01:06:25",ProductOK,NULL,GetTools
7906827,"2019-05-02 23:15:39",VM-3,MFC,140401001,981025006,3,WAE303010,TRAY_47,1,"2019-05-02 23:15:51",ProductOK,NULL,GetTools
7906826,"2019-05-02 23:15:04",VM-3,MFC,140401001,981025006,3,WAE303010,TRAY_47,1,"2019-05-02 23:15:17",ProductOK,NULL,GetTools
7906825,"2019-05-02 22:39:02",VM-3,MFC,MFCSUBACC,,,DNMG150404MS-PR1310,TRAY_16,6,"2019-05-02 22:39:02",Complete,NULL,PutIns
7906824,"2019-05-02 22:38:46",VM-3,MFC,MFCSUBACC,,,VNMG160404HQ-CA515,TRAY_15,5,"2019-05-02 22:38:46",Complete,NULL,PutIns
7906823,"2019-05-02 22:37:49",VM-3,MFC,MFCSUBACC,,,WNMG080408WP-CA025P,TRAY_56,9,"2019-05-02 22:37:49",Complete,NULL,PutIns
7906822,"2019-05-02 22:36:39",VM-3,MFC,MFCSUBACC,,,TX304025,TRAY_41,5,"2019-05-02 22:36:39",Complete,NULL,PutIns
7906821,"2019-05-02 22:35:41",VM-3,MFC,MFCSUBACC,,,TX304030,TRAY_54,5,"2019-05-02 22:35:41",Complete,NULL,PutIns
7906820,"2019-05-02 07:58:25",VM-3,MFC,140401001,28ID0201824,1,ZE704060,TRAY_33,1,"2019-05-02 07:58:38",ProductOK,NULL,GetTools
7906819,"2019-05-02 07:36:43",VM-3,MFC,140401001,1089441,1,ZE704100,TRAY_32,1,"2019-05-02 07:36:54",ProductOK,NULL,GetTools
7906818,"2019-05-02 07:35:34",VM-3,MFC,140401001,28ID05-02129,1,TX304015,TRAY_52,1,"2019-05-02 07:35:46",ProductOK,NULL,GetTools
7906817,"2019-05-02 07:35:18",VM-3,MFC,140401001,28ID05-02129,1,TX304015,TRAY_52,0,"2019-05-02 07:35:29",ProductFail,NULL,GetTools
7906816,"2019-04-30 09:19:07",VM-3,MFC,140401001,1O18561640,1,ZE704080,TRAY_21,1,"2019-04-30 09:19:18",ProductOK,NULL,GetTools
7906815,"2019-04-29 16:37:45",VM-3,MFC,130102001,16,16,DNMG150404MS-PR1310,TRAY_16,1,"2019-04-29 16:37:56",ProductOK,NULL,GetTools
7906814,"2019-04-29 10:51:39",VM-3,MFC,130102001,16,16,DNMG150404MS-PR1310,TRAY_16,1,"2019-04-29 10:51:50",ProductOK,NULL,GetTools
7906813,"2019-04-29 10:33:55",VM-3,MFC,140401001,FRBT,1,TX304030,TRAY_54,1,"2019-04-29 10:34:06",ProductOK,NULL,GetTools
7906812,"2019-04-29 09:21:44",VM-3,MFC,140401001,FRBT,1,WAE303080,TRAY_43,1,"2019-04-29 09:21:55",ProductOK,NULL,GetTools
7906811,"2019-04-29 09:21:27",VM-3,MFC,140401001,FRBT,1,WAE303080,TRAY_43,0,"2019-04-29 09:21:39",ProductFail,NULL,GetTools
7906810,"2019-04-27 21:32:30",VM-3,MFC,130102001,VISUCO,1,CPMH090308-PR1425,TRAY_27,1,"2019-04-27 21:32:41",ProductOK,NULL,GetTools
7906809,"2019-04-27 21:19:54",VM-3,MFC,130102001,HUP,1,VNMG160404HQ-CA515,TRAY_15,1,"2019-04-27 21:20:05",ProductOK,NULL,GetTools
7906808,"2019-04-27 19:26:21",VM-3,MFC,140401001,28ID05-02129,2,TX304020,TRAY_53,1,"2019-04-27 19:26:32",ProductOK,NULL,GetTools
7906807,"2019-04-27 19:25:37",VM-3,MFC,140401001,28ID05-02129,2,TX304020,TRAY_53,1,"2019-04-27 19:25:49",ProductOK,NULL,GetTools
7906806,"2019-04-27 18:34:18",VM-3,MFC,140401001,1098441,1,ZE704100,TRAY_32,1,"2019-04-27 18:34:29",ProductOK,NULL,GetTools
7906805,"2019-04-27 18:34:00",VM-3,MFC,140401001,1098441,1,ZE704100,TRAY_32,0,"2019-04-27 18:34:11",ProductFail,NULL,GetTools
7906804,"2019-04-27 17:45:40",VM-3,MFC,140401001,RG172706,1,TX304060,TRAY_56,1,"2019-04-27 17:45:54",ProductOK,NULL,GetTools
7906803,"2019-04-27 12:48:32",VM-3,MFC,130102001,365ID1202228,1,TX304060,TRAY_56,1,"2019-04-27 12:48:46",ProductOK,NULL,GetTools
7906802,"2019-04-27 12:31:35",VM-3,MFC,MFCSUBACC,,,TX304080,TRAY_57,5,"2019-04-27 12:31:35",Complete,NULL,PutIns
7906801,"2019-04-27 09:10:18",VM-3,MFC,130102001,28ID2802245,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-04-27 09:10:29",ProductOK,NULL,GetTools
7906800,"2019-04-27 09:09:39",VM-3,MFC,130102001,28ID2802245,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-04-27 09:09:51",ProductOK,NULL,GetTools
7906799,"2019-04-26 23:26:37",VM-3,MFC,140401001,28IC2001373,4,JDMT070208R-JP4020,TRAY_10,1,"2019-04-26 23:26:49",ProductOK,NULL,GetTools
7906798,"2019-04-26 23:26:05",VM-3,MFC,140401001,28IC2001373,4,JDMT070208R-JP4020,TRAY_10,1,"2019-04-26 23:26:17",ProductOK,NULL,GetTools
7906797,"2019-04-26 23:25:33",VM-3,MFC,140401001,28IC2001373,4,JDMT070208R-JP4020,TRAY_10,1,"2019-04-26 23:25:45",ProductOK,NULL,GetTools
7906796,"2019-04-26 23:25:00",VM-3,MFC,140401001,28IC2001373,4,JDMT070208R-JP4020,TRAY_10,1,"2019-04-26 23:25:12",ProductOK,NULL,GetTools
7906795,"2019-04-26 23:15:31",VM-3,MFC,140401001,P2001V011332R0,2,TNGG16040L-C-TN620,TRAY_30,1,"2019-04-26 23:15:43",ProductOK,NULL,GetTools
7906794,"2019-04-26 21:36:21",VM-3,MFC,140401001,28ID05-02129,2,TX304060,TRAY_56,1,"2019-04-26 21:36:33",ProductOK,NULL,GetTools
7906793,"2019-04-26 21:35:55",VM-3,MFC,140401001,28ID05-02129,2,TX304060,TRAY_56,1,"2019-04-26 21:36:06",ProductOK,NULL,GetTools
7906792,"2019-04-26 21:35:26",VM-3,MFC,140401001,28ID05-02129,2,TX304025,TRAY_41,1,"2019-04-26 21:35:38",ProductOK,NULL,GetTools
7906791,"2019-04-26 21:34:59",VM-3,MFC,140401001,28ID05-02129,2,TX304025,TRAY_41,1,"2019-04-26 21:35:11",ProductOK,NULL,GetTools
7906790,"2019-04-26 21:34:29",VM-3,MFC,140401001,28ID05-02129,2,TX304025,TRAY_41,1,"2019-04-26 21:34:41",ProductOK,NULL,GetTools
7906789,"2019-04-26 21:34:12",VM-3,MFC,140401001,28ID05-02129,2,TX304025,TRAY_41,0,"2019-04-26 21:34:23",ProductFail,NULL,GetTools
7906788,"2019-04-26 18:47:15",VM-3,MFC,130102001,28ID0502137,1,TX304060,TRAY_56,1,"2019-04-26 18:47:27",ProductOK,NULL,GetTools
7906787,"2019-04-26 18:46:42",VM-3,MFC,130102001,28ID0502137,1,TX304060,TRAY_56,0,"2019-04-26 18:46:54",ProductFail,NULL,GetTools
7906786,"2019-04-26 17:40:58",VM-3,MFC,130102001,28ID1202242,1,TX304080,TRAY_57,1,"2019-04-26 17:41:10",ProductOK,NULL,GetTools
7906785,"2019-04-26 17:23:33",VM-3,MFC,130102001,28ID0301918,1,TX304040,TRAY_55,1,"2019-04-26 17:23:45",ProductOK,NULL,GetTools
7906784,"2019-04-26 17:23:10",VM-3,MFC,130102001,28ID0301918,1,TX304020,TRAY_53,1,"2019-04-26 17:23:21",ProductOK,NULL,GetTools
7906783,"2019-04-26 17:22:45",VM-3,MFC,130102001,28ID0301918,1,TX304020,TRAY_53,1,"2019-04-26 17:22:57",ProductOK,NULL,GetTools
7906782,"2019-04-26 16:25:03",VM-3,MFC,130102001,28ID0502131,1,TX304100,TRAY_58,1,"2019-04-26 16:25:15",ProductOK,NULL,GetTools
7906781,"2019-04-26 16:24:47",VM-3,MFC,130102001,28ID0502131,1,TX304100,TRAY_58,0,"2019-04-26 16:24:59",ProductFail,NULL,GetTools
7906780,"2019-04-26 16:21:40",VM-3,MFC,140401001,28ID0502129,2,TX304020,TRAY_53,1,"2019-04-26 16:21:52",ProductOK,NULL,GetTools
7906779,"2019-04-26 16:21:20",VM-3,MFC,140401001,28ID0502129,2,TX304020,TRAY_53,0,"2019-04-26 16:21:32",ProductFail,NULL,GetTools
7906778,"2019-04-26 12:47:17",VM-3,MFC,130102001,1071565940,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-04-26 12:47:29",ProductOK,NULL,GetTools
7906777,"2019-04-26 12:46:54",VM-3,MFC,130102001,1071565940,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-04-26 12:47:05",ProductOK,NULL,GetTools
7906776,"2019-04-26 12:41:00",VM-3,MFC,130102001,28ID0802166,1,TX304080,TRAY_57,1,"2019-04-26 12:41:11",ProductOK,NULL,GetTools
7906775,"2019-04-26 10:00:56",VM-3,MFC,130102001,28ID0301955,1,ZE704080,TRAY_21,1,"2019-04-26 10:01:07",ProductOK,NULL,GetTools
7906774,"2019-04-26 09:52:36",VM-3,MFC,MFCSUBACC,,,TCMT090204HQ-PV720,TRAY_09,5,"2019-04-26 09:52:36",Complete,NULL,PutIns
7906773,"2019-04-26 09:39:07",VM-3,MFC,MFCSUBACC,,,JDMT070208R-JP4020,TRAY_10,10,"2019-04-26 09:39:07",Complete,NULL,PutIns
7906772,"2019-04-26 09:38:44",VM-3,MFC,MFCSUBACC,,,TX304025,TRAY_41,3,"2019-04-26 09:38:44",Complete,NULL,PutIns
7906771,"2019-04-26 09:38:19",VM-3,MFC,MFCSUBACC,,,BLMP0603R-ML-TT9080,TRAY_06,11,"2019-04-26 09:38:19",Complete,NULL,PutIns
7906770,"2019-04-26 04:24:52",VM-3,MFC,140401001,28ID05-02129,2,TX304025,TRAY_41,1,"2019-04-26 04:25:04",ProductOK,NULL,GetTools
7906769,"2019-04-26 04:24:36",VM-3,MFC,140401001,28ID05-02129,2,TX304025,TRAY_41,0,"2019-04-26 04:24:47",ProductFail,NULL,GetTools
7906768,"2019-04-25 22:25:55",VM-3,MFC,130102001,28ID0301893,1,BLMP0603R-ML-TT9080,TRAY_09,1,"2019-04-25 22:26:07",ProductOK,NULL,GetTools
7906767,"2019-04-25 21:58:00",VM-3,MFC,130102001,VISUCO,1,"TPGH110304L - PR1425",TRAY_03,1,"2019-04-25 21:58:12",ProductOK,NULL,GetTools
7906766,"2019-04-25 18:04:17",VM-3,MFC,130102001,359ID1502285,1,EZBR040035ST-015F-PR1225,TRAY_02,1,"2019-04-25 18:04:29",ProductOK,NULL,GetTools
7906765,"2019-04-25 18:04:01",VM-3,MFC,130102001,359ID1502285,1,EZBR040035ST-015F-PR1225,TRAY_02,0,"2019-04-25 18:04:13",ProductFail,NULL,GetTools
7906764,"2019-04-25 10:07:31",VM-3,MFC,MFCSUBACC,,,TX304020,TRAY_53,6,"2019-04-25 10:07:31",Complete,NULL,PutIns
7906763,"2019-04-25 10:07:07",VM-3,MFC,MFCSUBACC,,,TX304015,TRAY_52,5,"2019-04-25 10:07:07",Complete,NULL,PutIns
7906762,"2019-04-24 23:28:37",VM-3,MFC,140401001,28IC2001373,1,TX304040,TRAY_55,1,"2019-04-24 23:28:48",ProductOK,NULL,GetTools
7906761,"2019-04-24 23:28:18",VM-3,MFC,140401001,28IC2001373,1,TX304040,TRAY_55,0,"2019-04-24 23:28:30",ProductFail,NULL,GetTools
7906760,"2019-04-24 19:53:37",VM-3,MFC,140401001,28ID050129,2,TX304020,TRAY_53,1,"2019-04-24 19:53:48",ProductOK,NULL,GetTools
7906759,"2019-04-24 19:17:30",VM-3,MFC,MFCSUBACC,,,TX304060,TRAY_56,5,"2019-04-24 19:17:30",Complete,NULL,PutIns
7906758,"2019-04-24 17:58:39",VM-3,MFC,140401001,28IC2001373,4,JDMT070208R-JP4020,TRAY_10,1,"2019-04-24 17:58:50",ProductOK,NULL,GetTools
7906757,"2019-04-24 17:45:27",VM-3,MFC,140401001,28ID0502129,2,TX304020,TRAY_53,1,"2019-04-24 17:45:38",ProductOK,NULL,GetTools
7906756,"2019-04-24 17:03:08",VM-3,MFC,130102001,28ID0302044,1,TX304120,TRAY_59,1,"2019-04-24 17:03:20",ProductOK,NULL,GetTools
7906755,"2019-04-24 17:02:51",VM-3,MFC,130102001,28ID0302044,1,TX304120,TRAY_59,0,"2019-04-24 17:03:02",ProductFail,NULL,GetTools
7906754,"2019-04-24 17:01:12",VM-3,MFC,130102001,28ID0301982,1,TX304100,TRAY_58,1,"2019-04-24 17:01:23",ProductOK,NULL,GetTools
7906753,"2019-04-24 17:00:54",VM-3,MFC,130102001,28ID0301982,1,TX304100,TRAY_58,0,"2019-04-24 17:01:05",ProductFail,NULL,GetTools
